method,step,value
catp_llm_train_loss,2025.0,0.163117
catp_llm_train_loss,2026.0,0.19685
catp_llm_train_loss,2027.0,0.182252
catp_llm_train_loss,2028.0,0.254087
catp_llm_train_loss,2029.0,0.253507
catp_llm_train_loss,2030.0,0.180975
catp_llm_train_loss,2031.0,0.189873
catp_llm_train_loss,2032.0,0.192973
catp_llm_train_loss,2033.0,0.239523
catp_llm_train_loss,2034.0,0.224266
catp_llm_train_loss,2035.0,0.27461
catp_llm_train_loss,2036.0,0.315
catp_llm_train_loss,2037.0,0.269924
catp_llm_train_loss,2038.0,0.192869
catp_llm_train_loss,2039.0,0.203093
catp_llm_train_loss,2040.0,0.286041
catp_llm_train_loss,2041.0,0.22
catp_llm_train_loss,2042.0,0.194633
catp_llm_train_loss,2043.0,0.211502
catp_llm_train_loss,2044.0,0.159835
catp_llm_train_loss,2045.0,0.191211
catp_llm_train_loss,2046.0,0.206669
catp_llm_train_loss,2047.0,0.191738
catp_llm_train_loss,2048.0,0.230625
catp_llm_train_loss,2049.0,0.145344
catp_llm_train_loss,2050.0,0.14557
catp_llm_train_loss,2051.0,0.160589
catp_llm_train_loss,2052.0,0.116868
catp_llm_train_loss,2053.0,0.11496
catp_llm_train_loss,2054.0,0.132383
catp_llm_train_loss,2055.0,0.120537
catp_llm_train_loss,2056.0,0.135981
catp_llm_train_loss,2057.0,0.162138
catp_llm_train_loss,2058.0,0.163455
catp_llm_train_loss,2059.0,0.19844
catp_llm_train_loss,2060.0,0.104846
catp_llm_train_loss,2061.0,0.111518
catp_llm_train_loss,2062.0,0.141295
catp_llm_train_loss,2063.0,0.118661
catp_llm_train_loss,2064.0,0.183948
catp_llm_train_loss,2065.0,0.186636
catp_llm_train_loss,2066.0,0.184877
catp_llm_train_loss,2067.0,0.155837
catp_llm_train_loss,2068.0,0.175166
catp_llm_train_loss,2069.0,0.198876
catp_llm_train_loss,2070.0,0.128106
catp_llm_train_loss,2071.0,0.135107
catp_llm_train_loss,2072.0,0.138636
catp_llm_train_loss,2073.0,0.17868
catp_llm_train_loss,2074.0,0.157353
catp_llm_train_loss,2075.0,0.230485
catp_llm_train_loss,2076.0,0.253746
catp_llm_train_loss,2077.0,0.11077
catp_llm_train_loss,2078.0,0.127541
catp_llm_train_loss,2079.0,0.13958
catp_llm_train_loss,2080.0,0.233514
catp_llm_train_loss,2081.0,0.236142
catp_llm_train_loss,2082.0,0.23427
catp_llm_train_loss,2083.0,0.260396
catp_llm_train_loss,2084.0,0.244468
catp_llm_train_loss,2085.0,0.265081
catp_llm_train_loss,2086.0,0.272493
catp_llm_train_loss,2087.0,0.071791
catp_llm_train_loss,2088.0,0.082288
catp_llm_train_loss,2089.0,0.077912
catp_llm_train_loss,2090.0,0.0849
catp_llm_train_loss,2091.0,0.080172
catp_llm_train_loss,2092.0,0.085757
catp_llm_train_loss,2093.0,0.086259
catp_llm_train_loss,2094.0,0.188008
catp_llm_train_loss,2095.0,0.154324
catp_llm_train_loss,2096.0,0.146901
catp_llm_train_loss,2097.0,0.279596
catp_llm_train_loss,2098.0,0.298873
catp_llm_train_loss,2099.0,0.294004
catp_llm_train_loss,2100.0,0.330198
catp_llm_train_loss,2101.0,0.340419
catp_llm_train_loss,2102.0,0.268344
catp_llm_train_loss,2103.0,0.252949
catp_llm_train_loss,2104.0,0.224444
catp_llm_train_loss,2105.0,0.173041
catp_llm_train_loss,2106.0,0.183344
catp_llm_train_loss,2107.0,0.170873
catp_llm_train_loss,2108.0,0.324255
catp_llm_train_loss,2109.0,0.371896
catp_llm_train_loss,2110.0,0.370326
catp_llm_train_loss,2111.0,0.065519
catp_llm_train_loss,2112.0,0.067014
catp_llm_train_loss,2113.0,0.069237
catp_llm_train_loss,2114.0,0.101229
catp_llm_train_loss,2115.0,0.085496
catp_llm_train_loss,2116.0,0.149621
catp_llm_train_loss,2117.0,0.167304
catp_llm_train_loss,2118.0,0.297305
catp_llm_train_loss,2119.0,0.27347
catp_llm_train_loss,2120.0,0.262243
catp_llm_train_loss,2121.0,0.205719
catp_llm_train_loss,2122.0,0.199297
catp_llm_train_loss,2123.0,0.173771
catp_llm_train_loss,2124.0,1.222418
catp_llm_train_loss,2125.0,0.863231
catp_llm_train_loss,2126.0,0.261953
catp_llm_train_loss,2127.0,0.1568
catp_llm_train_loss,2128.0,0.156976
catp_llm_train_loss,2129.0,0.171763
catp_llm_train_loss,2130.0,0.198534
catp_llm_train_loss,2131.0,0.156062
catp_llm_train_loss,2132.0,0.164985
catp_llm_train_loss,2133.0,0.208912
catp_llm_train_loss,2134.0,0.229117
catp_llm_train_loss,2135.0,0.21531
catp_llm_train_loss,2136.0,0.265184
catp_llm_train_loss,2137.0,0.240479
catp_llm_train_loss,2138.0,0.24576
catp_llm_train_loss,2139.0,0.129026
catp_llm_train_loss,2140.0,0.146689
catp_llm_train_loss,2141.0,0.145831
catp_llm_train_loss,2142.0,0.280299
catp_llm_train_loss,2143.0,0.256139
catp_llm_train_loss,2144.0,0.255687
catp_llm_train_loss,2145.0,0.222884
catp_llm_train_loss,2146.0,0.248788
catp_llm_train_loss,2147.0,0.199252
catp_llm_train_loss,2148.0,0.26256
catp_llm_train_loss,2149.0,0.24408
catp_llm_train_loss,2150.0,0.196317
catp_llm_train_loss,2151.0,0.070888
catp_llm_train_loss,2152.0,0.072264
catp_llm_train_loss,2153.0,0.156692
catp_llm_train_loss,2154.0,0.128978
catp_llm_train_loss,2155.0,0.100685
catp_llm_train_loss,2156.0,0.104681
catp_llm_train_loss,2157.0,0.108591
catp_llm_train_loss,2158.0,0.083105
catp_llm_train_loss,2159.0,0.11895
catp_llm_train_loss,2160.0,0.120651
catp_llm_train_loss,2161.0,1.640442
catp_llm_train_loss,2162.0,0.173709
catp_llm_train_loss,2163.0,0.21489
catp_llm_train_loss,2164.0,0.222174
catp_llm_train_loss,2165.0,0.362015
catp_llm_train_loss,2166.0,0.372812
catp_llm_train_loss,2167.0,0.376967
catp_llm_train_loss,2168.0,0.129376
catp_llm_train_loss,2169.0,0.128823
catp_llm_train_loss,2170.0,0.115874
catp_llm_train_loss,2171.0,0.297983
catp_llm_train_loss,2172.0,0.289895
catp_llm_train_loss,2173.0,0.303642
catp_llm_train_loss,2174.0,0.212941
catp_llm_train_loss,2175.0,1.162592
catp_llm_train_loss,2176.0,0.201036
catp_llm_train_loss,2177.0,0.199087
catp_llm_train_loss,2178.0,0.189155
catp_llm_train_loss,2179.0,0.273438
catp_llm_train_loss,2180.0,0.231046
catp_llm_train_loss,2181.0,0.197279
catp_llm_train_loss,2182.0,0.183342
catp_llm_train_loss,2183.0,0.093615
catp_llm_train_loss,2184.0,0.093073
catp_llm_train_loss,2185.0,0.089499
catp_llm_train_loss,2186.0,0.105759
catp_llm_train_loss,2187.0,0.116727
catp_llm_train_loss,2188.0,0.103488
catp_llm_train_loss,2189.0,0.098143
catp_llm_train_loss,2190.0,0.311758
catp_llm_train_loss,2191.0,0.229967
catp_llm_train_loss,2192.0,0.227591
catp_llm_train_loss,2193.0,0.222216
catp_llm_train_loss,2194.0,0.196912
catp_llm_train_loss,2195.0,0.17454
catp_llm_train_loss,2196.0,0.182575
catp_llm_train_loss,2197.0,0.203832
catp_llm_train_loss,2198.0,0.178293
catp_llm_train_loss,2199.0,0.169216
catp_llm_train_loss,2200.0,0.155427
catp_llm_train_loss,2201.0,0.142639
catp_llm_train_loss,2202.0,0.156459
catp_llm_train_loss,2203.0,0.19657
catp_llm_train_loss,2204.0,0.166887
catp_llm_train_loss,2205.0,0.180263
catp_llm_train_loss,2206.0,0.193799
catp_llm_train_loss,2207.0,0.160263
catp_llm_train_loss,2208.0,0.170781
catp_llm_train_loss,2209.0,0.220008
catp_llm_train_loss,2210.0,0.211242
catp_llm_train_loss,2211.0,0.290837
catp_llm_train_loss,2212.0,0.097522
catp_llm_train_loss,2213.0,0.112705
catp_llm_train_loss,2214.0,0.113564
catp_llm_train_loss,2215.0,0.191082
catp_llm_train_loss,2216.0,0.16206
catp_llm_train_loss,2217.0,0.150641
catp_llm_train_loss,2218.0,0.260873
catp_llm_train_loss,2219.0,0.210327
catp_llm_train_loss,2220.0,0.160913
catp_llm_train_loss,2221.0,0.179229
catp_llm_train_loss,2222.0,0.173812
catp_llm_train_loss,2223.0,0.143715
catp_llm_train_loss,2224.0,0.174259
catp_llm_train_loss,2225.0,0.19207
catp_llm_train_loss,2226.0,0.236234
catp_llm_train_loss,2227.0,0.235773
catp_llm_train_loss,2228.0,0.345485
catp_llm_train_loss,2229.0,0.299194
catp_llm_train_loss,2230.0,0.253958
catp_llm_train_loss,2231.0,0.243505
catp_llm_train_loss,2232.0,0.230686
catp_llm_train_loss,2233.0,0.188876
catp_llm_train_loss,2234.0,0.212984
catp_llm_train_loss,2235.0,0.252159
catp_llm_train_loss,2236.0,0.210234
catp_llm_train_loss,2237.0,0.153079
catp_llm_train_loss,2238.0,0.140425
catp_llm_train_loss,2239.0,0.172443
catp_llm_train_loss,2240.0,0.165199
catp_llm_train_loss,2241.0,0.140048
catp_llm_train_loss,2242.0,0.155022
catp_llm_train_loss,2243.0,0.123871
catp_llm_train_loss,2244.0,0.08484
catp_llm_train_loss,2245.0,0.125681
catp_llm_train_loss,2246.0,0.111858
catp_llm_train_loss,2247.0,0.152813
catp_llm_train_loss,2248.0,0.086306
catp_llm_train_loss,2249.0,0.076787
catp_llm_train_loss,2250.0,0.879925
catp_llm_train_loss,2251.0,0.731173
catp_llm_train_loss,2252.0,0.649198
catp_llm_train_loss,2253.0,0.192635
catp_llm_train_loss,2254.0,0.179962
catp_llm_train_loss,2255.0,0.183757
catp_llm_train_loss,2256.0,0.315218
catp_llm_train_loss,2257.0,0.275257
catp_llm_train_loss,2258.0,0.239543
catp_llm_train_loss,2259.0,0.234476
catp_llm_train_loss,2260.0,0.220002
catp_llm_train_loss,2261.0,0.19312
catp_llm_train_loss,2262.0,0.194758
catp_llm_train_loss,2263.0,0.256387
catp_llm_train_loss,2264.0,0.219433
catp_llm_train_loss,2265.0,0.168713
catp_llm_train_loss,2266.0,0.163568
catp_llm_train_loss,2267.0,0.768577
catp_llm_train_loss,2268.0,0.913499
catp_llm_train_loss,2269.0,0.077885
catp_llm_train_loss,2270.0,0.097755
catp_llm_train_loss,2271.0,0.087411
catp_llm_train_loss,2272.0,0.131592
catp_llm_train_loss,2273.0,0.121267
catp_llm_train_loss,2274.0,0.109832
catp_llm_train_loss,2275.0,0.113717
catp_llm_train_loss,2276.0,0.194836
catp_llm_train_loss,2277.0,0.207272
catp_llm_train_loss,2278.0,0.245053
catp_llm_train_loss,2279.0,0.217104
catp_llm_train_loss,2280.0,0.268796
catp_llm_train_loss,2281.0,0.244504
catp_llm_train_loss,2282.0,0.355412
catp_llm_train_loss,2283.0,0.364764
catp_llm_train_loss,2284.0,0.105934
catp_llm_train_loss,2285.0,0.10123
catp_llm_train_loss,2286.0,0.104264
catp_llm_train_loss,2287.0,0.169411
catp_llm_train_loss,2288.0,0.173494
catp_llm_train_loss,2289.0,0.135026
catp_llm_train_loss,2290.0,0.126904
catp_llm_train_loss,2291.0,0.155801
catp_llm_train_loss,2292.0,0.167242
catp_llm_train_loss,2293.0,0.1619
catp_llm_train_loss,2294.0,0.171037
catp_llm_train_loss,2295.0,0.196104
catp_llm_train_loss,2296.0,0.166232
catp_llm_train_loss,2297.0,0.159313
catp_llm_train_loss,2298.0,0.145679
catp_llm_train_loss,2299.0,0.147117
catp_llm_train_loss,2300.0,0.150169
catp_llm_train_loss,2301.0,0.061533
catp_llm_train_loss,2302.0,0.05945
catp_llm_train_loss,2303.0,0.054992
catp_llm_train_loss,2304.0,0.090527
catp_llm_train_loss,2305.0,0.081698
catp_llm_train_loss,2306.0,0.110766
catp_llm_train_loss,2307.0,0.118174
catp_llm_train_loss,2308.0,0.068675
catp_llm_train_loss,2309.0,0.078118
catp_llm_train_loss,2310.0,0.070075
catp_llm_train_loss,2311.0,0.444333
catp_llm_train_loss,2312.0,0.28993
catp_llm_train_loss,2313.0,0.271503
catp_llm_train_loss,2314.0,0.269452
catp_llm_train_loss,2315.0,0.304223
catp_llm_train_loss,2316.0,0.293585
catp_llm_train_loss,2317.0,0.261668
catp_llm_train_loss,2318.0,0.267049
catp_llm_train_loss,2319.0,0.265658
catp_llm_train_loss,2320.0,0.239967
catp_llm_train_loss,2321.0,0.238587
catp_llm_train_loss,2322.0,0.221395
catp_llm_train_loss,2323.0,0.924724
catp_llm_train_loss,2324.0,0.20627
catp_llm_train_loss,2325.0,0.170864
catp_llm_train_loss,2326.0,0.17879
catp_llm_train_loss,2327.0,0.166857
catp_llm_train_loss,2328.0,0.123906
catp_llm_train_loss,2329.0,0.11305
catp_llm_train_loss,2330.0,0.119238
catp_llm_train_loss,2331.0,0.107108
catp_llm_train_loss,2332.0,0.104882
catp_llm_train_loss,2333.0,0.146841
catp_llm_train_loss,2334.0,0.146371
catp_llm_train_loss,2335.0,0.147635
catp_llm_train_loss,2336.0,0.214487
catp_llm_train_loss,2337.0,0.227642
catp_llm_train_loss,2338.0,0.234446
catp_llm_train_loss,2339.0,0.27241
catp_llm_train_loss,2340.0,0.181667
catp_llm_train_loss,2341.0,0.170035
catp_llm_train_loss,2342.0,0.181552
catp_llm_train_loss,2343.0,0.252174
catp_llm_train_loss,2344.0,0.227585
catp_llm_train_loss,2345.0,0.22434
catp_llm_train_loss,2346.0,0.203514
catp_llm_train_loss,2347.0,0.609825
catp_llm_train_loss,2348.0,0.121659
catp_llm_train_loss,2349.0,0.107039
catp_llm_train_loss,2350.0,0.10786
catp_llm_train_loss,2351.0,0.130158
catp_llm_train_loss,2352.0,0.110072
catp_llm_train_loss,2353.0,0.11241
catp_llm_train_loss,2354.0,0.170203
catp_llm_train_loss,2355.0,0.141318
catp_llm_train_loss,2356.0,0.143663
catp_llm_train_loss,2357.0,0.139583
catp_llm_train_loss,2358.0,0.095336
catp_llm_train_loss,2359.0,0.089601
catp_llm_train_loss,2360.0,0.091014
catp_llm_train_loss,2361.0,0.138264
catp_llm_train_loss,2362.0,0.128056
catp_llm_train_loss,2363.0,0.117176
catp_llm_train_loss,2364.0,0.157217
catp_llm_train_loss,2365.0,0.133972
catp_llm_train_loss,2366.0,0.184544
catp_llm_train_loss,2367.0,0.186387
catp_llm_train_loss,2368.0,0.115923
catp_llm_train_loss,2369.0,0.083993
catp_llm_train_loss,2370.0,0.076216
catp_llm_train_loss,2371.0,0.144939
catp_llm_train_loss,2372.0,0.116704
catp_llm_train_loss,2373.0,0.123229
catp_llm_train_loss,2374.0,0.275215
catp_llm_train_loss,2375.0,0.394796
catp_llm_train_loss,2376.0,0.401794
catp_llm_train_loss,2377.0,0.159933
catp_llm_train_loss,2378.0,0.146248
catp_llm_train_loss,2379.0,0.139992
catp_llm_train_loss,2380.0,0.155021
catp_llm_train_loss,2381.0,0.131732
catp_llm_train_loss,2382.0,0.127103
catp_llm_train_loss,2383.0,0.132082
catp_llm_train_loss,2384.0,0.128144
catp_llm_train_loss,2385.0,0.107863
catp_llm_train_loss,2386.0,0.391503
catp_llm_train_loss,2387.0,0.506307
catp_llm_train_loss,2388.0,0.48383
catp_llm_train_loss,2389.0,0.082827
catp_llm_train_loss,2390.0,0.052799
catp_llm_train_loss,2391.0,0.04678
catp_llm_train_loss,2392.0,0.075155
catp_llm_train_loss,2393.0,0.059145
catp_llm_train_loss,2394.0,0.055659
catp_llm_train_loss,2395.0,0.183967
catp_llm_train_loss,2396.0,0.188458
catp_llm_train_loss,2397.0,0.170734
catp_llm_train_loss,2398.0,0.257328
catp_llm_train_loss,2399.0,0.198732
catp_llm_train_loss,2400.0,0.292033
catp_llm_train_loss,2401.0,0.308661
catp_llm_train_loss,2402.0,0.228903
catp_llm_train_loss,2403.0,0.291762
catp_llm_train_loss,2404.0,0.285513
catp_llm_train_loss,2405.0,0.165546
catp_llm_train_loss,2406.0,0.152695
catp_llm_train_loss,2407.0,0.140197
catp_llm_train_loss,2408.0,1.032272
catp_llm_train_loss,2409.0,0.180627
catp_llm_train_loss,2410.0,0.203736
catp_llm_train_loss,2411.0,0.081078
catp_llm_train_loss,2412.0,0.115028
catp_llm_train_loss,2413.0,0.20161
catp_llm_train_loss,2414.0,0.169144
catp_llm_train_loss,2415.0,0.181464
catp_llm_train_loss,2416.0,0.115243
catp_llm_train_loss,2417.0,0.087309
catp_llm_train_loss,2418.0,0.091347
catp_llm_train_loss,2419.0,0.104621
catp_llm_train_loss,2420.0,0.226758
catp_llm_train_loss,2421.0,0.11664
catp_llm_train_loss,2422.0,0.119074
catp_llm_train_loss,2423.0,0.204738
catp_llm_train_loss,2424.0,0.179787
catp_llm_train_loss,2425.0,0.179696
catp_llm_train_loss,2426.0,0.249121
catp_llm_train_loss,2427.0,0.22448
catp_llm_train_loss,2428.0,0.222749
catp_llm_train_loss,2429.0,0.724536
catp_llm_train_loss,2430.0,0.162584
catp_llm_train_loss,2431.0,0.154833
catp_llm_train_loss,2432.0,0.146668
catp_llm_train_loss,2433.0,0.2262
catp_llm_train_loss,2434.0,0.214857
catp_llm_train_loss,2435.0,0.162596
catp_llm_train_loss,2436.0,0.171202
catp_llm_train_loss,2437.0,0.160889
catp_llm_train_loss,2438.0,0.131814
catp_llm_train_loss,2439.0,0.145578
catp_llm_train_loss,2440.0,0.156471
catp_llm_train_loss,2441.0,0.108673
catp_llm_train_loss,2442.0,0.119017
catp_llm_train_loss,2443.0,0.11611
catp_llm_train_loss,2444.0,0.109857
catp_llm_train_loss,2445.0,0.128866
catp_llm_train_loss,2446.0,0.161844
catp_llm_train_loss,2447.0,0.161094
catp_llm_train_loss,2448.0,0.205167
catp_llm_train_loss,2449.0,0.114329
catp_llm_train_loss,2450.0,0.087249
catp_llm_train_loss,2451.0,0.116888
catp_llm_train_loss,2452.0,0.089257
catp_llm_train_loss,2453.0,0.102029
catp_llm_train_loss,2454.0,0.107912
catp_llm_train_loss,2455.0,0.101895
catp_llm_train_loss,2456.0,0.193531
catp_llm_train_loss,2457.0,0.157349
catp_llm_train_loss,2458.0,0.148146
catp_llm_train_loss,2459.0,0.188874
catp_llm_train_loss,2460.0,0.185065
catp_llm_train_loss,2461.0,0.127738
catp_llm_train_loss,2462.0,0.138728
catp_llm_train_loss,2463.0,0.194287
catp_llm_train_loss,2464.0,0.156356
catp_llm_train_loss,2465.0,0.144145
catp_llm_train_loss,2466.0,0.246163
catp_llm_train_loss,2467.0,0.251107
catp_llm_train_loss,2468.0,0.234402
catp_llm_train_loss,2469.0,0.228844
catp_llm_train_loss,2470.0,0.191636
catp_llm_train_loss,2471.0,0.166024
catp_llm_train_loss,2472.0,0.242376
catp_llm_train_loss,2473.0,0.211665
catp_llm_train_loss,2474.0,0.148339
catp_llm_train_loss,2475.0,0.136588
catp_llm_train_loss,2476.0,0.14791
catp_llm_train_loss,2477.0,0.185742
catp_llm_train_loss,2478.0,0.189291
catp_llm_train_loss,2479.0,0.195316
catp_llm_train_loss,2480.0,0.208862
catp_llm_train_loss,2481.0,0.227697
catp_llm_train_loss,2482.0,0.228631
catp_llm_train_loss,2483.0,0.213186
catp_llm_train_loss,2484.0,0.231914
catp_llm_train_loss,2485.0,0.17663
catp_llm_train_loss,2486.0,0.135312
catp_llm_train_loss,2487.0,0.13396
catp_llm_train_loss,2488.0,0.184424
catp_llm_train_loss,2489.0,0.141768
catp_llm_train_loss,2490.0,0.162297
catp_llm_train_loss,2491.0,0.156058
catp_llm_train_loss,2492.0,0.114929
catp_llm_train_loss,2493.0,0.120517
catp_llm_train_loss,2494.0,0.117646
catp_llm_train_loss,2495.0,0.135232
catp_llm_train_loss,2496.0,0.138313
catp_llm_train_loss,2497.0,0.093621
catp_llm_train_loss,2498.0,0.084654
catp_llm_train_loss,2499.0,0.15194
catp_llm_train_loss,2500.0,0.166912
catp_llm_train_loss,2501.0,0.167193
catp_llm_train_loss,2502.0,0.237664
catp_llm_train_loss,2503.0,0.223799
catp_llm_train_loss,2504.0,0.225076
catp_llm_train_loss,2505.0,0.130003
catp_llm_train_loss,2506.0,0.11903
catp_llm_train_loss,2507.0,0.117776
catp_llm_train_loss,2508.0,0.093526
catp_llm_train_loss,2509.0,0.076855
catp_llm_train_loss,2510.0,0.089617
catp_llm_train_loss,2511.0,0.080502
catp_llm_train_loss,2512.0,0.091053
catp_llm_train_loss,2513.0,0.058789
catp_llm_train_loss,2514.0,0.061059
catp_llm_train_loss,2515.0,0.193485
catp_llm_train_loss,2516.0,0.179972
catp_llm_train_loss,2517.0,0.183688
catp_llm_train_loss,2518.0,0.185406
catp_llm_train_loss,2519.0,0.170839
catp_llm_train_loss,2520.0,0.214041
catp_llm_train_loss,2521.0,0.209501
catp_llm_train_loss,2522.0,0.205134
catp_llm_train_loss,2523.0,0.138483
catp_llm_train_loss,2524.0,0.135648
catp_llm_train_loss,2525.0,0.143383
catp_llm_train_loss,2526.0,0.138867
catp_llm_train_loss,2527.0,0.228296
catp_llm_train_loss,2528.0,0.25608
catp_llm_train_loss,2529.0,0.297042
catp_llm_train_loss,2530.0,0.272568
catp_llm_train_loss,2531.0,0.228001
catp_llm_train_loss,2532.0,0.247237
catp_llm_train_loss,2533.0,0.23747
catp_llm_train_loss,2534.0,0.25279
catp_llm_train_loss,2535.0,0.256055
catp_llm_train_loss,2536.0,0.278625
catp_llm_train_loss,2537.0,0.153859
catp_llm_train_loss,2538.0,0.125037
catp_llm_train_loss,2539.0,0.128314
catp_llm_train_loss,2540.0,0.213334
catp_llm_train_loss,2541.0,0.17809
catp_llm_train_loss,2542.0,0.239395
catp_llm_train_loss,2543.0,0.233233
catp_llm_train_loss,2544.0,0.183759
catp_llm_train_loss,2545.0,0.158029
catp_llm_train_loss,2546.0,0.167636
catp_llm_train_loss,2547.0,0.174647
catp_llm_train_loss,2548.0,0.14441
catp_llm_train_loss,2549.0,0.14667
catp_llm_train_loss,2550.0,0.168484
catp_llm_train_loss,2551.0,0.217743
catp_llm_train_loss,2552.0,0.18747
catp_llm_train_loss,2553.0,0.18064
catp_llm_train_loss,2554.0,0.218204
catp_llm_train_loss,2555.0,0.206569
catp_llm_train_loss,2556.0,0.337298
catp_llm_train_loss,2557.0,0.349136
catp_llm_train_loss,2558.0,0.283495
catp_llm_train_loss,2559.0,0.20617
catp_llm_train_loss,2560.0,0.224331
catp_llm_train_loss,2561.0,0.221125
catp_llm_train_loss,2562.0,0.245965
catp_llm_train_loss,2563.0,0.219113
catp_llm_train_loss,2564.0,0.265761
catp_llm_train_loss,2565.0,0.274212
catp_llm_train_loss,2566.0,0.131897
catp_llm_train_loss,2567.0,0.141112
catp_llm_train_loss,2568.0,0.145814
catp_llm_train_loss,2569.0,0.251234
catp_llm_train_loss,2570.0,0.236304
catp_llm_train_loss,2571.0,0.261687
catp_llm_train_loss,2572.0,0.258652
catp_llm_train_loss,2573.0,0.341051
catp_llm_train_loss,2574.0,0.123618
catp_llm_train_loss,2575.0,0.113301
catp_llm_train_loss,2576.0,0.120026
catp_llm_train_loss,2577.0,0.205076
catp_llm_train_loss,2578.0,0.195656
catp_llm_train_loss,2579.0,0.208965
